	GeoArea_FIPS	GeoArea_Name	Economic_Measure_Code	Economic_Measure_Name	Measure_Name	Data_Period_Business_Key	Estimated_Value	Unit_of_Measure_Code	Population (2017)
1156	37101	Johnston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-21	4367.0	Count	196374.00000000003
1157	37101	Johnston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-22	4392.0	Count	196374.00000000003
1158	37101	Johnston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-23	4430.0	Count	196374.00000000003
1159	37101	Johnston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-24	4452.0	Count	196374.00000000003
1160	37101	Johnston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-25	4477.0	Count	196374.00000000003
1161	37101	Johnston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-26	4480.0	Count	196374.00000000003
1162	37101	Johnston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-27	4521.0	Count	196374.00000000003
1163	37101	Johnston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-28	4545.0	Count	196374.00000000003
1164	37101	Johnston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-29	4566.0	Count	196374.00000000003
1165	37101	Johnston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-30	4611.0	Count	196374.00000000003
1166	37101	Johnston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-01	4655.0	Count	196374.00000000003
1167	37101	Johnston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-02	4692.0	Count	196374.00000000003
1168	37101	Johnston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-03	4692.0	Count	196374.00000000003
1169	37101	Johnston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-04	4692.0	Count	196374.00000000003
1170	37101	Johnston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-05	4756.0	Count	196374.00000000003
1171	37101	Johnston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-06	4775.0	Count	196374.00000000003
1172	37101	Johnston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-07	4809.0	Count	196374.00000000003
1173	37101	Johnston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-08	4850.0	Count	196374.00000000003
1174	37101	Johnston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-09	4890.0	Count	196374.00000000003
1175	37101	Johnston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-10	4897.0	Count	196374.00000000003
1176	37101	Johnston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-11	4908.0	Count	196374.00000000003
1177	37101	Johnston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-12	4951.0	Count	196374.00000000003
1178	37101	Johnston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-13	5029.0	Count	196374.00000000003
1179	37101	Johnston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-14	5058.0	Count	196374.00000000003
1180	37101	Johnston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-15	5098.0	Count	196374.00000000003
1181	37101	Johnston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-16	5157.0	Count	196374.00000000003
1182	37101	Johnston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-17	5157.0	Count	196374.00000000003
1183	37101	Johnston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-18	5157.0	Count	196374.00000000003
1184	37101	Johnston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-19	5270.0	Count	196374.00000000003
1185	37101	Johnston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-20	5303.0	Count	196374.00000000003
1186	37101	Johnston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-21	5357.0	Count	196374.00000000003
1187	37101	Johnston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-22	5419.0	Count	196374.00000000003
1188	37101	Johnston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-23	5513.0	Count	196374.00000000003
1189	37101	Johnston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-24	5513.0	Count	196374.00000000003
1190	37101	Johnston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-25	5513.0	Count	196374.00000000003
1191	37101	Johnston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-26	5638.0	Count	196374.00000000003
1192	37101	Johnston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-27	5687.0	Count	196374.00000000003
1193	37101	Johnston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-28	5766.0	Count	196374.00000000003
1194	37101	Johnston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-29	5808.0	Count	196374.00000000003
1195	37101	Johnston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-30	5861.0	Count	196374.00000000003
1196	37101	Johnston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-31	5861.0	Count	196374.00000000003
1197	37101	Johnston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-11-01	5861.0	Count	196374.00000000003
1198	37101	Johnston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-11-02	5960.0	Count	196374.00000000003
1199	37101	Johnston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-11-03	6007.0	Count	196374.00000000003
1200	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-12	2.0	Count	1078128.0
1201	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-13	2.0	Count	1078128.0
1202	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-14	2.0	Count	1078128.0
1203	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-15	4.0	Count	1078128.0
1204	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-16	4.0	Count	1078128.0
1205	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-17	7.0	Count	1078128.0
1206	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-18	11.0	Count	1078128.0
1207	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-19	13.0	Count	1078128.0
1208	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-20	28.0	Count	1078128.0
1209	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-21	41.0	Count	1078128.0
1210	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-22	66.0	Count	1078128.0
1211	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-23	80.0	Count	1078128.0
1212	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-24	104.0	Count	1078128.0
1213	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-25	170.0	Count	1078128.0
1214	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-26	181.0	Count	1078128.0
1215	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-27	218.0	Count	1078128.0
1216	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-28	299.0	Count	1078128.0
1217	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-29	336.0	Count	1078128.0
1218	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-30	382.0	Count	1078128.0
1219	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-03-31	420.0	Count	1078128.0
1220	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-01	444.0	Count	1078128.0
1221	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-02	495.0	Count	1078128.0
1222	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-03	564.0	Count	1078128.0
1223	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-04	635.0	Count	1078128.0
1224	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-05	664.0	Count	1078128.0
1225	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-06	733.0	Count	1078128.0
1226	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-07	810.0	Count	1078128.0
1227	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-08	830.0	Count	1078128.0
1228	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-09	861.0	Count	1078128.0
1229	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-10	906.0	Count	1078128.0
1230	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-11	935.0	Count	1078128.0
1231	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-12	954.0	Count	1078128.0
1232	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-13	970.0	Count	1078128.0
1233	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-14	993.0	Count	1078128.0
1234	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-15	1015.0	Count	1078128.0
1235	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-16	1084.0	Count	1078128.0
1236	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-17	1136.0	Count	1078128.0
1237	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-18	1153.0	Count	1078128.0
1238	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-19	1178.0	Count	1078128.0
1239	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-20	1210.0	Count	1078128.0
1240	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-21	1245.0	Count	1078128.0
1241	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-22	1284.0	Count	1078128.0
1242	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-23	1362.0	Count	1078128.0
1243	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-24	1407.0	Count	1078128.0
1244	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-25	1450.0	Count	1078128.0
1245	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-26	1482.0	Count	1078128.0
1246	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-27	1492.0	Count	1078128.0
1247	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-28	1519.0	Count	1078128.0
1248	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-29	1567.0	Count	1078128.0
1249	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-30	1627.0	Count	1078128.0
1250	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-01	1651.0	Count	1078128.0
1251	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-02	1699.0	Count	1078128.0
1252	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-03	1724.0	Count	1078128.0
1253	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-04	1734.0	Count	1078128.0
1254	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-05	1758.0	Count	1078128.0
1255	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-06	1850.0	Count	1078128.0
1256	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-07	1922.0	Count	1078128.0
1257	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	1989.0	Count	1078128.0
1258	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	2043.0	Count	1078128.0
1259	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	2074.0	Count	1078128.0
1260	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-11	2134.0	Count	1078128.0
1261	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-12	2148.0	Count	1078128.0
1262	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-13	2204.0	Count	1078128.0
1263	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-14	2320.0	Count	1078128.0
1264	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-15	2385.0	Count	1078128.0
1265	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-16	2504.0	Count	1078128.0
1266	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-17	2591.0	Count	1078128.0
1267	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	2652.0	Count	1078128.0
1268	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	2717.0	Count	1078128.0
1269	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-20	2780.0	Count	1078128.0
1270	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-21	2894.0	Count	1078128.0
1271	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-22	2954.0	Count	1078128.0
1272	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-23	3142.0	Count	1078128.0
1273	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-24	3231.0	Count	1078128.0
1274	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-25	3380.0	Count	1078128.0
1275	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-26	3403.0	Count	1078128.0
1276	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-27	3478.0	Count	1078128.0
1277	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-28	3605.0	Count	1078128.0
1278	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-29	3837.0	Count	1078128.0
1279	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-30	4028.0	Count	1078128.0
1280	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-31	4250.0	Count	1078128.0
1281	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-01	4412.0	Count	1078128.0
1282	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-02	4519.0	Count	1078128.0
1283	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-03	4670.0	Count	1078128.0
1284	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-04	4842.0	Count	1078128.0
1285	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-05	5057.0	Count	1078128.0
1286	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-06	5358.0	Count	1078128.0
1287	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-07	5509.0	Count	1078128.0
1288	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-08	5682.0	Count	1078128.0
1289	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-09	5744.0	Count	1078128.0
1290	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-10	5861.0	Count	1078128.0
1291	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-11	6155.0	Count	1078128.0
1292	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-12	6538.0	Count	1078128.0
1293	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-13	6862.0	Count	1078128.0
1294	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-14	7131.0	Count	1078128.0
1295	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-15	7321.0	Count	1078128.0
1296	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-16	7468.0	Count	1078128.0
1297	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-17	7563.0	Count	1078128.0
1298	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-18	7804.0	Count	1078128.0
1299	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-19	8166.0	Count	1078128.0
1300	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-20	8511.0	Count	1078128.0
1301	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-21	8752.0	Count	1078128.0
1302	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-22	8956.0	Count	1078128.0
1303	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-23	9086.0	Count	1078128.0
1304	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-24	9333.0	Count	1078128.0
1305	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-25	9614.0	Count	1078128.0
1306	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-26	9944.0	Count	1078128.0
1307	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-27	10287.0	Count	1078128.0
1308	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-28	10592.0	Count	1078128.0
1309	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-29	10863.0	Count	1078128.0
1310	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-30	11170.0	Count	1078128.0
1311	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-01	11534.0	Count	1078128.0
1312	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-02	11803.0	Count	1078128.0
1313	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-03	12233.0	Count	1078128.0
1314	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-04	12576.0	Count	1078128.0
1315	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-05	12806.0	Count	1078128.0
1316	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-06	13111.0	Count	1078128.0
1317	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-07	13317.0	Count	1078128.0
1318	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-08	13489.0	Count	1078128.0
1319	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-09	13757.0	Count	1078128.0
1320	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-10	14157.0	Count	1078128.0
1321	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-11	14607.0	Count	1078128.0
1322	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-12	15024.0	Count	1078128.0
1323	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-13	15319.0	Count	1078128.0
1324	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-14	15680.0	Count	1078128.0
1325	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-15	15950.0	Count	1078128.0
1326	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-16	16360.0	Count	1078128.0
1327	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-17	16657.0	Count	1078128.0
1328	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-18	17047.0	Count	1078128.0
1329	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-19	17379.0	Count	1078128.0
1330	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-20	17571.0	Count	1078128.0
1331	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-21	17800.0	Count	1078128.0
1332	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-22	18075.0	Count	1078128.0
1333	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-23	18403.0	Count	1078128.0
1334	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-24	18703.0	Count	1078128.0
1335	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-25	19041.0	Count	1078128.0
1336	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-26	19268.0	Count	1078128.0
1337	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-27	19480.0	Count	1078128.0
1338	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-28	19707.0	Count	1078128.0
1339	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-29	19924.0	Count	1078128.0
1340	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-30	20261.0	Count	1078128.0
1341	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-31	20502.0	Count	1078128.0
1342	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-01	20679.0	Count	1078128.0
1343	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-02	20864.0	Count	1078128.0
1344	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-03	21054.0	Count	1078128.0
1345	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-04	21316.0	Count	1078128.0
1346	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-05	21517.0	Count	1078128.0
1347	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-06	21704.0	Count	1078128.0
1348	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-07	21876.0	Count	1078128.0
1349	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-08	22078.0	Count	1078128.0
1350	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-09	22255.0	Count	1078128.0
1351	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-10	22315.0	Count	1078128.0
1352	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-11	22487.0	Count	1078128.0
1353	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-12	22684.0	Count	1078128.0
1354	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-13	22834.0	Count	1078128.0
1355	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-14	22973.0	Count	1078128.0
1356	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-15	23111.0	Count	1078128.0
1357	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-16	23203.0	Count	1078128.0
1358	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-17	23308.0	Count	1078128.0
1359	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-18	23464.0	Count	1078128.0
1360	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-19	23614.0	Count	1078128.0
1361	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-20	23824.0	Count	1078128.0
1362	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-21	24008.0	Count	1078128.0
1363	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-22	24174.0	Count	1078128.0
1364	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-23	24303.0	Count	1078128.0
1365	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-24	24472.0	Count	1078128.0
1366	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-25	24602.0	Count	1078128.0
1367	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-26	24741.0	Count	1078128.0
1368	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-27	24952.0	Count	1078128.0
1369	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-28	25063.0	Count	1078128.0
1370	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-29	25262.0	Count	1078128.0
1371	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-30	25386.0	Count	1078128.0
1372	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-31	25556.0	Count	1078128.0
1373	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-01	25790.0	Count	1078128.0
