GeoArea_FIPS	GeoArea_Name	Economic_Measure_Code	Economic_Measure_Name	Measure_Name	Data_Period_Business_Key	Estimated_Value	Unit_of_Measure_Code	Population (2017)
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-06	48.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-07	48.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-08	50.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-09	50.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-10	50.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-11	50.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-12	50.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-13	50.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-14	50.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-15	50.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-16	50.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-17	50.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-18	50.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-19	50.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-20	51.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-21	51.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-22	51.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-23	51.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-24	51.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-25	51.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-26	51.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-27	52.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-28	52.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-29	53.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-30	53.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-31	54.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-01	54.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-02	54.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-03	54.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-04	55.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-05	55.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-06	55.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-07	55.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-08	56.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-09	56.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-10	56.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-11	56.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-12	57.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-13	58.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-14	58.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-15	59.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-16	59.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-17	60.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-18	61.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-19	61.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-20	61.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-21	61.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-22	62.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-23	63.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-24	63.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-25	68.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-26	69.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-27	69.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-28	69.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-29	70.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-30	73.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-01	74.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-02	75.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-03	76.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-04	76.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-05	76.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-06	78.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-07	79.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-08	79.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-09	81.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-10	81.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-11	81.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-12	81.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-13	82.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-14	82.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-15	82.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-16	82.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-17	82.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-18	82.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-19	82.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-20	86.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-21	87.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-22	87.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-23	89.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-24	89.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-25	91.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-26	91.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-27	91.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-28	91.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-29	91.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-30	93.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-31	93.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-01	93.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-02	93.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-03	95.0	Count	206988.0
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-04	95.0	Count	206988.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-12	0.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-13	0.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-14	0.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-15	0.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-16	0.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-17	0.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-18	0.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-19	0.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-20	0.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-21	0.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-22	0.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-23	0.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-24	0.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-25	0.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-26	0.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-27	0.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-28	0.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-29	0.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-30	0.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-31	1.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-01	1.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-02	1.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-03	1.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-04	1.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-05	2.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-06	2.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-07	2.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-08	2.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-09	2.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-10	3.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-11	4.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-12	4.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-13	4.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-14	4.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-15	4.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-16	5.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-17	5.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-18	5.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-19	5.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-20	5.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-21	5.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-22	5.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-23	5.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-24	5.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-25	5.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-26	5.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-27	5.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-28	5.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-29	5.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-30	5.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-01	5.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-02	5.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-03	5.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-04	5.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-05	5.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-06	5.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-07	5.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	5.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	5.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-10	5.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-11	5.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-12	5.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-13	5.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-14	5.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-15	5.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-16	7.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-17	7.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-18	7.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-19	7.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-20	7.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-21	7.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-22	7.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-23	7.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-24	9.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-25	9.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-26	9.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-27	9.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-28	9.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-29	11.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-30	11.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-31	11.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-01	11.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-02	13.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-03	14.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-04	17.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-05	17.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-06	17.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-07	17.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-08	17.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-09	18.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-10	18.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-11	25.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-12	25.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-13	25.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-14	25.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-15	25.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-16	25.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-17	26.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-18	27.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-19	27.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-20	28.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-21	28.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-22	28.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-23	29.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-24	31.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-25	31.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-26	33.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-27	34.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-28	34.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-29	34.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-30	34.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-01	35.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-02	37.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-03	37.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-04	37.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-05	37.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-06	37.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-07	37.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-08	37.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-09	37.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-10	39.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-11	39.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-12	40.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-13	40.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-14	40.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-15	40.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-16	40.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-17	40.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-18	40.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-19	41.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-20	41.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-21	41.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-22	41.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-23	41.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-24	41.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-25	41.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-26	41.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-27	41.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-28	44.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-29	49.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-30	48.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-31	48.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-01	48.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-02	48.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-03	48.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-04	49.0	Count	375840.0
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-05	51.0	Count	375840.0
