Year.id,Year.display-label,Sex.id,Sex.display-label,Hisp.id,Hisp.display-label,GEO.id,GEO.id2,GEO.display-label,totpop,wa,ba,ia,aa,na,tom
est72016,"July 1, 2016",totsex,Both Sexes,tothisp,Total,0500000US37031,37031,"Carteret County, North Carolina",68811,61849,4046,413,874,110,1519
est72017,"July 1, 2017",female,Female,hisp,Hispanic,0500000US37031,37031,"Carteret County, North Carolina",1305,1079,89,43,17,10,67
est72017,"July 1, 2017",female,Female,nhisp,Not Hispanic,0500000US37031,37031,"Carteret County, North Carolina",33782,30574,1863,168,500,43,634
est72017,"July 1, 2017",female,Female,tothisp,Total,0500000US37031,37031,"Carteret County, North Carolina",35087,31653,1952,211,517,53,701
est72017,"July 1, 2017",male,Male,hisp,Hispanic,0500000US37031,37031,"Carteret County, North Carolina",1575,1246,109,74,23,18,105
est72017,"July 1, 2017",male,Male,nhisp,Not Hispanic,0500000US37031,37031,"Carteret County, North Carolina",32257,29035,2010,122,365,43,682
est72017,"July 1, 2017",male,Male,tothisp,Total,0500000US37031,37031,"Carteret County, North Carolina",33832,30281,2119,196,388,61,787
est72017,"July 1, 2017",totsex,Both Sexes,hisp,Hispanic,0500000US37031,37031,"Carteret County, North Carolina",2880,2325,198,117,40,28,172
est72017,"July 1, 2017",totsex,Both Sexes,nhisp,Not Hispanic,0500000US37031,37031,"Carteret County, North Carolina",66039,59609,3873,290,865,86,1316
est72017,"July 1, 2017",totsex,Both Sexes,tothisp,Total,0500000US37031,37031,"Carteret County, North Carolina",68919,61934,4071,407,905,114,1488
est72018,"July 1, 2018",female,Female,hisp,Hispanic,0500000US37031,37031,"Carteret County, North Carolina",1370,1142,90,43,18,9,68
est72018,"July 1, 2018",female,Female,nhisp,Not Hispanic,0500000US37031,37031,"Carteret County, North Carolina",34100,30902,1821,184,498,46,649
est72018,"July 1, 2018",female,Female,tothisp,Total,0500000US37031,37031,"Carteret County, North Carolina",35470,32044,1911,227,516,55,717
est72018,"July 1, 2018",male,Male,hisp,Hispanic,0500000US37031,37031,"Carteret County, North Carolina",1595,1264,107,80,22,18,104
est72018,"July 1, 2018",male,Male,nhisp,Not Hispanic,0500000US37031,37031,"Carteret County, North Carolina",32459,29236,1996,128,373,42,684
est72018,"July 1, 2018",male,Male,tothisp,Total,0500000US37031,37031,"Carteret County, North Carolina",34054,30500,2103,208,395,60,788
est72018,"July 1, 2018",totsex,Both Sexes,hisp,Hispanic,0500000US37031,37031,"Carteret County, North Carolina",2965,2406,197,123,40,27,172
est72018,"July 1, 2018",totsex,Both Sexes,nhisp,Not Hispanic,0500000US37031,37031,"Carteret County, North Carolina",66559,60138,3817,312,871,88,1333
est72018,"July 1, 2018",totsex,Both Sexes,tothisp,Total,0500000US37031,37031,"Carteret County, North Carolina",69524,62544,4014,435,911,115,1505
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0500000US37033,37033,"Caswell County, North Carolina",308,263,24,13,0,1,7
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0500000US37033,37033,"Caswell County, North Carolina",11337,7182,3937,32,32,1,153
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0500000US37033,37033,"Caswell County, North Carolina",11645,7445,3961,45,32,2,160
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0500000US37033,37033,"Caswell County, North Carolina",436,382,28,19,0,0,7
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0500000US37033,37033,"Caswell County, North Carolina",11638,7343,4068,39,28,3,157
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0500000US37033,37033,"Caswell County, North Carolina",12074,7725,4096,58,28,3,164
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0500000US37033,37033,"Caswell County, North Carolina",744,645,52,32,0,1,14
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0500000US37033,37033,"Caswell County, North Carolina",22975,14525,8005,71,60,4,310
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0500000US37033,37033,"Caswell County, North Carolina",23719,15170,8057,103,60,5,324
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0500000US37033,37033,"Caswell County, North Carolina",307,262,24,13,0,1,7
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0500000US37033,37033,"Caswell County, North Carolina",11351,7189,3940,32,32,1,157
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0500000US37033,37033,"Caswell County, North Carolina",11658,7451,3964,45,32,2,164
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0500000US37033,37033,"Caswell County, North Carolina",436,382,28,19,0,0,7
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0500000US37033,37033,"Caswell County, North Carolina",11640,7344,4069,39,28,3,157
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0500000US37033,37033,"Caswell County, North Carolina",12076,7726,4097,58,28,3,164
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0500000US37033,37033,"Caswell County, North Carolina",743,644,52,32,0,1,14
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0500000US37033,37033,"Caswell County, North Carolina",22991,14533,8009,71,60,4,314
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0500000US37033,37033,"Caswell County, North Carolina",23734,15177,8061,103,60,5,328
est72010,"July 1, 2010",female,Female,hisp,Hispanic,0500000US37033,37033,"Caswell County, North Carolina",310,262,27,14,0,1,6
est72010,"July 1, 2010",female,Female,nhisp,Not Hispanic,0500000US37033,37033,"Caswell County, North Carolina",11353,7187,3937,34,34,1,160
est72010,"July 1, 2010",female,Female,tothisp,Total,0500000US37033,37033,"Caswell County, North Carolina",11663,7449,3964,48,34,2,166
est72010,"July 1, 2010",male,Male,hisp,Hispanic,0500000US37033,37033,"Caswell County, North Carolina",436,381,29,19,0,0,7
est72010,"July 1, 2010",male,Male,nhisp,Not Hispanic,0500000US37033,37033,"Caswell County, North Carolina",11654,7347,4079,39,27,3,159
est72010,"July 1, 2010",male,Male,tothisp,Total,0500000US37033,37033,"Caswell County, North Carolina",12090,7728,4108,58,27,3,166
est72010,"July 1, 2010",totsex,Both Sexes,hisp,Hispanic,0500000US37033,37033,"Caswell County, North Carolina",746,643,56,33,0,1,13
est72010,"July 1, 2010",totsex,Both Sexes,nhisp,Not Hispanic,0500000US37033,37033,"Caswell County, North Carolina",23007,14534,8016,73,61,4,319
est72010,"July 1, 2010",totsex,Both Sexes,tothisp,Total,0500000US37033,37033,"Caswell County, North Carolina",23753,15177,8072,106,61,5,332
est72011,"July 1, 2011",female,Female,hisp,Hispanic,0500000US37033,37033,"Caswell County, North Carolina",302,251,26,18,0,1,6
est72011,"July 1, 2011",female,Female,nhisp,Not Hispanic,0500000US37033,37033,"Caswell County, North Carolina",11219,7102,3868,34,40,1,174
est72011,"July 1, 2011",female,Female,tothisp,Total,0500000US37033,37033,"Caswell County, North Carolina",11521,7353,3894,52,40,2,180
est72011,"July 1, 2011",male,Male,hisp,Hispanic,0500000US37033,37033,"Caswell County, North Carolina",441,382,32,20,0,0,7
est72011,"July 1, 2011",male,Male,nhisp,Not Hispanic,0500000US37033,37033,"Caswell County, North Carolina",11495,7228,4035,39,24,3,166
est72011,"July 1, 2011",male,Male,tothisp,Total,0500000US37033,37033,"Caswell County, North Carolina",11936,7610,4067,59,24,3,173
est72011,"July 1, 2011",totsex,Both Sexes,hisp,Hispanic,0500000US37033,37033,"Caswell County, North Carolina",743,633,58,38,0,1,13
est72011,"July 1, 2011",totsex,Both Sexes,nhisp,Not Hispanic,0500000US37033,37033,"Caswell County, North Carolina",22714,14330,7903,73,64,4,340
est72011,"July 1, 2011",totsex,Both Sexes,tothisp,Total,0500000US37033,37033,"Caswell County, North Carolina",23457,14963,7961,111,64,5,353
est72012,"July 1, 2012",female,Female,hisp,Hispanic,0500000US37033,37033,"Caswell County, North Carolina",312,260,27,19,0,1,5
est72012,"July 1, 2012",female,Female,nhisp,Not Hispanic,0500000US37033,37033,"Caswell County, North Carolina",11083,7014,3813,35,41,1,179
est72012,"July 1, 2012",female,Female,tothisp,Total,0500000US37033,37033,"Caswell County, North Carolina",11395,7274,3840,54,41,2,184
est72012,"July 1, 2012",male,Male,hisp,Hispanic,0500000US37033,37033,"Caswell County, North Carolina",438,376,28,24,1,0,9
est72012,"July 1, 2012",male,Male,nhisp,Not Hispanic,0500000US37033,37033,"Caswell County, North Carolina",11212,7067,3915,42,27,4,157
est72012,"July 1, 2012",male,Male,tothisp,Total,0500000US37033,37033,"Caswell County, North Carolina",11650,7443,3943,66,28,4,166
est72012,"July 1, 2012",totsex,Both Sexes,hisp,Hispanic,0500000US37033,37033,"Caswell County, North Carolina",750,636,55,43,1,1,14
est72012,"July 1, 2012",totsex,Both Sexes,nhisp,Not Hispanic,0500000US37033,37033,"Caswell County, North Carolina",22295,14081,7728,77,68,5,336
est72012,"July 1, 2012",totsex,Both Sexes,tothisp,Total,0500000US37033,37033,"Caswell County, North Carolina",23045,14717,7783,120,69,6,350
est72013,"July 1, 2013",female,Female,hisp,Hispanic,0500000US37033,37033,"Caswell County, North Carolina",343,290,26,20,0,0,7
est72013,"July 1, 2013",female,Female,nhisp,Not Hispanic,0500000US37033,37033,"Caswell County, North Carolina",11072,7047,3769,38,42,1,175
est72013,"July 1, 2013",female,Female,tothisp,Total,0500000US37033,37033,"Caswell County, North Carolina",11415,7337,3795,58,42,1,182
est72013,"July 1, 2013",male,Male,hisp,Hispanic,0500000US37033,37033,"Caswell County, North Carolina",445,373,33,29,1,0,9
est72013,"July 1, 2013",male,Male,nhisp,Not Hispanic,0500000US37033,37033,"Caswell County, North Carolina",11238,7092,3905,41,32,3,165
est72013,"July 1, 2013",male,Male,tothisp,Total,0500000US37033,37033,"Caswell County, North Carolina",11683,7465,3938,70,33,3,174
est72013,"July 1, 2013",totsex,Both Sexes,hisp,Hispanic,0500000US37033,37033,"Caswell County, North Carolina",788,663,59,49,1,0,16
est72013,"July 1, 2013",totsex,Both Sexes,nhisp,Not Hispanic,0500000US37033,37033,"Caswell County, North Carolina",22310,14139,7674,79,74,4,340
est72013,"July 1, 2013",totsex,Both Sexes,tothisp,Total,0500000US37033,37033,"Caswell County, North Carolina",23098,14802,7733,128,75,4,356
est72014,"July 1, 2014",female,Female,hisp,Hispanic,0500000US37033,37033,"Caswell County, North Carolina",348,274,33,35,0,1,5
est72014,"July 1, 2014",female,Female,nhisp,Not Hispanic,0500000US37033,37033,"Caswell County, North Carolina",10953,6970,3727,40,43,2,171
est72014,"July 1, 2014",female,Female,tothisp,Total,0500000US37033,37033,"Caswell County, North Carolina",11301,7244,3760,75,43,3,176
est72014,"July 1, 2014",male,Male,hisp,Hispanic,0500000US37033,37033,"Caswell County, North Carolina",476,391,37,37,1,0,10
est72014,"July 1, 2014",male,Male,nhisp,Not Hispanic,0500000US37033,37033,"Caswell County, North Carolina",11034,6974,3819,38,38,3,162
est72014,"July 1, 2014",male,Male,tothisp,Total,0500000US37033,37033,"Caswell County, North Carolina",11510,7365,3856,75,39,3,172
est72014,"July 1, 2014",totsex,Both Sexes,hisp,Hispanic,0500000US37033,37033,"Caswell County, North Carolina",824,665,70,72,1,1,15
est72014,"July 1, 2014",totsex,Both Sexes,nhisp,Not Hispanic,0500000US37033,37033,"Caswell County, North Carolina",21987,13944,7546,78,81,5,333
est72014,"July 1, 2014",totsex,Both Sexes,tothisp,Total,0500000US37033,37033,"Caswell County, North Carolina",22811,14609,7616,150,82,6,348
est72015,"July 1, 2015",female,Female,hisp,Hispanic,0500000US37033,37033,"Caswell County, North Carolina",338,262,38,33,0,1,4
est72015,"July 1, 2015",female,Female,nhisp,Not Hispanic,0500000US37033,37033,"Caswell County, North Carolina",10941,7004,3651,41,55,1,189
est72015,"July 1, 2015",female,Female,tothisp,Total,0500000US37033,37033,"Caswell County, North Carolina",11279,7266,3689,74,55,2,193
est72015,"July 1, 2015",male,Male,hisp,Hispanic,0500000US37033,37033,"Caswell County, North Carolina",479,386,46,35,3,0,9
est72015,"July 1, 2015",male,Male,nhisp,Not Hispanic,0500000US37033,37033,"Caswell County, North Carolina",11064,6994,3801,41,47,3,178
est72015,"July 1, 2015",male,Male,tothisp,Total,0500000US37033,37033,"Caswell County, North Carolina",11543,7380,3847,76,50,3,187
est72015,"July 1, 2015",totsex,Both Sexes,hisp,Hispanic,0500000US37033,37033,"Caswell County, North Carolina",817,648,84,68,3,1,13
est72015,"July 1, 2015",totsex,Both Sexes,nhisp,Not Hispanic,0500000US37033,37033,"Caswell County, North Carolina",22005,13998,7452,82,102,4,367
est72015,"July 1, 2015",totsex,Both Sexes,tothisp,Total,0500000US37033,37033,"Caswell County, North Carolina",22822,14646,7536,150,105,5,380
est72016,"July 1, 2016",female,Female,hisp,Hispanic,0500000US37033,37033,"Caswell County, North Carolina",360,280,39,34,0,1,6
est72016,"July 1, 2016",female,Female,nhisp,Not Hispanic,0500000US37033,37033,"Caswell County, North Carolina",10834,6944,3592,40,47,2,209
est72016,"July 1, 2016",female,Female,tothisp,Total,0500000US37033,37033,"Caswell County, North Carolina",11194,7224,3631,74,47,3,215
est72016,"July 1, 2016",male,Male,hisp,Hispanic,0500000US37033,37033,"Caswell County, North Carolina",505,407,43,37,4,0,14
est72016,"July 1, 2016",male,Male,nhisp,Not Hispanic,0500000US37033,37033,"Caswell County, North Carolina",11066,6978,3801,42,53,3,189
est72016,"July 1, 2016",male,Male,tothisp,Total,0500000US37033,37033,"Caswell County, North Carolina",11571,7385,3844,79,57,3,203
est72016,"July 1, 2016",totsex,Both Sexes,hisp,Hispanic,0500000US37033,37033,"Caswell County, North Carolina",865,687,82,71,4,1,20
est72016,"July 1, 2016",totsex,Both Sexes,nhisp,Not Hispanic,0500000US37033,37033,"Caswell County, North Carolina",21900,13922,7393,82,100,5,398
est72016,"July 1, 2016",totsex,Both Sexes,tothisp,Total,0500000US37033,37033,"Caswell County, North Carolina",22765,14609,7475,153,104,6,418
est72017,"July 1, 2017",female,Female,hisp,Hispanic,0500000US37033,37033,"Caswell County, North Carolina",364,280,38,34,5,1,6
est72017,"July 1, 2017",female,Female,nhisp,Not Hispanic,0500000US37033,37033,"Caswell County, North Carolina",10757,6896,3564,44,51,2,200
est72017,"July 1, 2017",female,Female,tothisp,Total,0500000US37033,37033,"Caswell County, North Carolina",11121,7176,3602,78,56,3,206
est72017,"July 1, 2017",male,Male,hisp,Hispanic,0500000US37033,37033,"Caswell County, North Carolina",519,418,42,37,6,0,16
est72017,"July 1, 2017",male,Male,nhisp,Not Hispanic,0500000US37033,37033,"Caswell County, North Carolina",10992,6929,3760,47,61,3,192
est72017,"July 1, 2017",male,Male,tothisp,Total,0500000US37033,37033,"Caswell County, North Carolina",11511,7347,3802,84,67,3,208
est72017,"July 1, 2017",totsex,Both Sexes,hisp,Hispanic,0500000US37033,37033,"Caswell County, North Carolina",883,698,80,71,11,1,22
est72017,"July 1, 2017",totsex,Both Sexes,nhisp,Not Hispanic,0500000US37033,37033,"Caswell County, North Carolina",21749,13825,7324,91,112,5,392
est72017,"July 1, 2017",totsex,Both Sexes,tothisp,Total,0500000US37033,37033,"Caswell County, North Carolina",22632,14523,7404,162,123,6,414
est72018,"July 1, 2018",female,Female,hisp,Hispanic,0500000US37033,37033,"Caswell County, North Carolina",395,311,40,34,2,0,8
est72018,"July 1, 2018",female,Female,nhisp,Not Hispanic,0500000US37033,37033,"Caswell County, North Carolina",10778,6915,3543,43,57,2,218
est72018,"July 1, 2018",female,Female,tothisp,Total,0500000US37033,37033,"Caswell County, North Carolina",11173,7226,3583,77,59,2,226
est72018,"July 1, 2018",male,Male,hisp,Hispanic,0500000US37033,37033,"Caswell County, North Carolina",549,439,43,38,4,0,25
est72018,"July 1, 2018",male,Male,nhisp,Not Hispanic,0500000US37033,37033,"Caswell County, North Carolina",10976,6961,3702,50,71,3,189
est72018,"July 1, 2018",male,Male,tothisp,Total,0500000US37033,37033,"Caswell County, North Carolina",11525,7400,3745,88,75,3,214
est72018,"July 1, 2018",totsex,Both Sexes,hisp,Hispanic,0500000US37033,37033,"Caswell County, North Carolina",944,750,83,72,6,0,33
est72018,"July 1, 2018",totsex,Both Sexes,nhisp,Not Hispanic,0500000US37033,37033,"Caswell County, North Carolina",21754,13876,7245,93,128,5,407
est72018,"July 1, 2018",totsex,Both Sexes,tothisp,Total,0500000US37033,37033,"Caswell County, North Carolina",22698,14626,7328,165,134,5,440
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0500000US37035,37035,"Catawba County, North Carolina",6138,5539,202,214,46,14,123
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0500000US37035,37035,"Catawba County, North Carolina",72617,62038,6615,164,2694,16,1090
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0500000US37035,37035,"Catawba County, North Carolina",78755,67577,6817,378,2740,30,1213
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0500000US37035,37035,"Catawba County, North Carolina",6894,6265,201,226,58,15,129
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0500000US37035,37035,"Catawba County, North Carolina",68709,58505,6320,178,2666,18,1022
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0500000US37035,37035,"Catawba County, North Carolina",75603,64770,6521,404,2724,33,1151
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0500000US37035,37035,"Catawba County, North Carolina",13032,11804,403,440,104,29,252
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0500000US37035,37035,"Catawba County, North Carolina",141326,120543,12935,342,5360,34,2112
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0500000US37035,37035,"Catawba County, North Carolina",154358,132347,13338,782,5464,63,2364
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0500000US37035,37035,"Catawba County, North Carolina",6143,5544,202,214,46,14,123
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0500000US37035,37035,"Catawba County, North Carolina",72798,62205,6620,164,2701,16,1092
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0500000US37035,37035,"Catawba County, North Carolina",78941,67749,6822,378,2747,30,1215
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0500000US37035,37035,"Catawba County, North Carolina",6903,6273,201,226,58,15,130
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0500000US37035,37035,"Catawba County, North Carolina",68909,58688,6329,179,2671,18,1024
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0500000US37035,37035,"Catawba County, North Carolina",75812,64961,6530,405,2729,33,1154
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0500000US37035,37035,"Catawba County, North Carolina",13046,11817,403,440,104,29,253
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0500000US37035,37035,"Catawba County, North Carolina",141707,120893,12949,343,5372,34,2116
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0500000US37035,37035,"Catawba County, North Carolina",154753,132710,13352,783,5476,63,2369
est72010,"July 1, 2010",female,Female,hisp,Hispanic,0500000US37035,37035,"Catawba County, North Carolina",6188,5588,204,211,48,14,123
est72010,"July 1, 2010",female,Female,nhisp,Not Hispanic,0500000US37035,37035,"Catawba County, North Carolina",72790,62195,6607,165,2715,16,1092
est72010,"July 1, 2010",female,Female,tothisp,Total,0500000US37035,37035,"Catawba County, North Carolina",78978,67783,6811,376,2763,30,1215
est72010,"July 1, 2010",male,Male,hisp,Hispanic,0500000US37035,37035,"Catawba County, North Carolina",6901,6271,204,229,56,14,127
est72010,"July 1, 2010",male,Male,nhisp,Not Hispanic,0500000US37035,37035,"Catawba County, North Carolina",68887,58659,6326,178,2681,17,1026
est72010,"July 1, 2010",male,Male,tothisp,Total,0500000US37035,37035,"Catawba County, North Carolina",75788,64930,6530,407,2737,31,1153
est72010,"July 1, 2010",totsex,Both Sexes,hisp,Hispanic,0500000US37035,37035,"Catawba County, North Carolina",13089,11859,408,440,104,28,250
est72010,"July 1, 2010",totsex,Both Sexes,nhisp,Not Hispanic,0500000US37035,37035,"Catawba County, North Carolina",141677,120854,12933,343,5396,33,2118
est72010,"July 1, 2010",totsex,Both Sexes,tothisp,Total,0500000US37035,37035,"Catawba County, North Carolina",154766,132713,13341,783,5500,61,2368
est72011,"July 1, 2011",female,Female,hisp,Hispanic,0500000US37035,37035,"Catawba County, North Carolina",6079,5438,224,212,55,20,130
est72011,"July 1, 2011",female,Female,nhisp,Not Hispanic,0500000US37035,37035,"Catawba County, North Carolina",72736,62032,6596,171,2807,17,1113
est72011,"July 1, 2011",female,Female,tothisp,Total,0500000US37035,37035,"Catawba County, North Carolina",78815,67470,6820,383,2862,37,1243
est72011,"July 1, 2011",male,Male,hisp,Hispanic,0500000US37035,37035,"Catawba County, North Carolina",6799,6133,224,237,57,16,132
est72011,"July 1, 2011",male,Male,nhisp,Not Hispanic,0500000US37035,37035,"Catawba County, North Carolina",68870,58566,6287,178,2767,19,1053
est72011,"July 1, 2011",male,Male,tothisp,Total,0500000US37035,37035,"Catawba County, North Carolina",75669,64699,6511,415,2824,35,1185
est72011,"July 1, 2011",totsex,Both Sexes,hisp,Hispanic,0500000US37035,37035,"Catawba County, North Carolina",12878,11571,448,449,112,36,262
est72011,"July 1, 2011",totsex,Both Sexes,nhisp,Not Hispanic,0500000US37035,37035,"Catawba County, North Carolina",141606,120598,12883,349,5574,36,2166
est72011,"July 1, 2011",totsex,Both Sexes,tothisp,Total,0500000US37035,37035,"Catawba County, North Carolina",154484,132169,13331,798,5686,72,2428
est72012,"July 1, 2012",female,Female,hisp,Hispanic,0500000US37035,37035,"Catawba County, North Carolina",6275,5576,245,224,70,26,134
est72012,"July 1, 2012",female,Female,nhisp,Not Hispanic,0500000US37035,37035,"Catawba County, North Carolina",72835,61911,6662,176,2859,24,1203
est72012,"July 1, 2012",female,Female,tothisp,Total,0500000US37035,37035,"Catawba County, North Carolina",79110,67487,6907,400,2929,50,1337
est72012,"July 1, 2012",male,Male,hisp,Hispanic,0500000US37035,37035,"Catawba County, North Carolina",6890,6176,247,254,65,28,120
est72012,"July 1, 2012",male,Male,nhisp,Not Hispanic,0500000US37035,37035,"Catawba County, North Carolina",68729,58301,6335,179,2791,22,1101
est72012,"July 1, 2012",male,Male,tothisp,Total,0500000US37035,37035,"Catawba County, North Carolina",75619,64477,6582,433,2856,50,1221
est72012,"July 1, 2012",totsex,Both Sexes,hisp,Hispanic,0500000US37035,37035,"Catawba County, North Carolina",13165,11752,492,478,135,54,254
est72012,"July 1, 2012",totsex,Both Sexes,nhisp,Not Hispanic,0500000US37035,37035,"Catawba County, North Carolina",141564,120212,12997,355,5650,46,2304
est72012,"July 1, 2012",totsex,Both Sexes,tothisp,Total,0500000US37035,37035,"Catawba County, North Carolina",154729,131964,13489,833,5785,100,2558
est72013,"July 1, 2013",female,Female,hisp,Hispanic,0500000US37035,37035,"Catawba County, North Carolina",6447,5704,273,214,86,30,140
est72013,"July 1, 2013",female,Female,nhisp,Not Hispanic,0500000US37035,37035,"Catawba County, North Carolina",72747,61582,6710,164,3053,24,1214
est72013,"July 1, 2013",female,Female,tothisp,Total,0500000US37035,37035,"Catawba County, North Carolina",79194,67286,6983,378,3139,54,1354
est72013,"July 1, 2013",male,Male,hisp,Hispanic,0500000US37035,37035,"Catawba County, North Carolina",7049,6282,273,257,73,30,134
est72013,"July 1, 2013",male,Male,nhisp,Not Hispanic,0500000US37035,37035,"Catawba County, North Carolina",68769,58091,6452,167,2914,25,1120
est72013,"July 1, 2013",male,Male,tothisp,Total,0500000US37035,37035,"Catawba County, North Carolina",75818,64373,6725,424,2987,55,1254
est72013,"July 1, 2013",totsex,Both Sexes,hisp,Hispanic,0500000US37035,37035,"Catawba County, North Carolina",13496,11986,546,471,159,60,274
est72013,"July 1, 2013",totsex,Both Sexes,nhisp,Not Hispanic,0500000US37035,37035,"Catawba County, North Carolina",141516,119673,13162,331,5967,49,2334
est72013,"July 1, 2013",totsex,Both Sexes,tothisp,Total,0500000US37035,37035,"Catawba County, North Carolina",155012,131659,13708,802,6126,109,2608
est72014,"July 1, 2014",female,Female,hisp,Hispanic,0500000US37035,37035,"Catawba County, North Carolina",6625,5826,306,220,98,35,140
est72014,"July 1, 2014",female,Female,nhisp,Not Hispanic,0500000US37035,37035,"Catawba County, North Carolina",72729,61394,6741,183,3125,27,1259
est72014,"July 1, 2014",female,Female,tothisp,Total,0500000US37035,37035,"Catawba County, North Carolina",79354,67220,7047,403,3223,62,1399
est72014,"July 1, 2014",male,Male,hisp,Hispanic,0500000US37035,37035,"Catawba County, North Carolina",7187,6380,283,265,83,39,137
est72014,"July 1, 2014",male,Male,nhisp,Not Hispanic,0500000US37035,37035,"Catawba County, North Carolina",68598,57767,6434,173,2993,29,1202
est72014,"July 1, 2014",male,Male,tothisp,Total,0500000US37035,37035,"Catawba County, North Carolina",75785,64147,6717,438,3076,68,1339
est72014,"July 1, 2014",totsex,Both Sexes,hisp,Hispanic,0500000US37035,37035,"Catawba County, North Carolina",13812,12206,589,485,181,74,277
est72014,"July 1, 2014",totsex,Both Sexes,nhisp,Not Hispanic,0500000US37035,37035,"Catawba County, North Carolina",141327,119161,13175,356,6118,56,2461
est72014,"July 1, 2014",totsex,Both Sexes,tothisp,Total,0500000US37035,37035,"Catawba County, North Carolina",155139,131367,13764,841,6299,130,2738
est72015,"July 1, 2015",female,Female,hisp,Hispanic,0500000US37035,37035,"Catawba County, North Carolina",6846,6013,323,234,104,37,135
est72015,"July 1, 2015",female,Female,nhisp,Not Hispanic,0500000US37035,37035,"Catawba County, North Carolina",72628,61154,6792,188,3168,27,1299
est72015,"July 1, 2015",female,Female,tothisp,Total,0500000US37035,37035,"Catawba County, North Carolina",79474,67167,7115,422,3272,64,1434
est72015,"July 1, 2015",male,Male,hisp,Hispanic,0500000US37035,37035,"Catawba County, North Carolina",7522,6660,303,294,88,44,133
est72015,"July 1, 2015",male,Male,nhisp,Not Hispanic,0500000US37035,37035,"Catawba County, North Carolina",68575,57652,6433,180,3063,30,1217
est72015,"July 1, 2015",male,Male,tothisp,Total,0500000US37035,37035,"Catawba County, North Carolina",76097,64312,6736,474,3151,74,1350
est72015,"July 1, 2015",totsex,Both Sexes,hisp,Hispanic,0500000US37035,37035,"Catawba County, North Carolina",14368,12673,626,528,192,81,268
est72015,"July 1, 2015",totsex,Both Sexes,nhisp,Not Hispanic,0500000US37035,37035,"Catawba County, North Carolina",141203,118806,13225,368,6231,57,2516
est72015,"July 1, 2015",totsex,Both Sexes,tothisp,Total,0500000US37035,37035,"Catawba County, North Carolina",155571,131479,13851,896,6423,138,2784
est72016,"July 1, 2016",female,Female,hisp,Hispanic,0500000US37035,37035,"Catawba County, North Carolina",7160,6262,357,249,107,43,142
est72016,"July 1, 2016",female,Female,nhisp,Not Hispanic,0500000US37035,37035,"Catawba County, North Carolina",72870,61231,6831,190,3278,27,1313
est72016,"July 1, 2016",female,Female,tothisp,Total,0500000US37035,37035,"Catawba County, North Carolina",80030,67493,7188,439,3385,70,1455
est72016,"July 1, 2016",male,Male,hisp,Hispanic,0500000US37035,37035,"Catawba County, North Carolina",7717,6812,328,298,84,52,143
est72016,"July 1, 2016",male,Male,nhisp,Not Hispanic,0500000US37035,37035,"Catawba County, North Carolina",68724,57669,6523,181,3084,32,1235
